ID,text,label,implicit_class,extra_implicit_class,target,implied_statement,gold_exp_no_corr,gold_exp,input_text
915693392415412229,didn't say you were . im not polish but i support polish nationalism . actually arab nationalism for that matter  palestine is being colonized,hateful,,,Jews,Jews want to take over.,The message is hateful against Jews because it implies that Jews want to take over.,The message is hateful against Jews because it implies that Jews want to take over.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews want to take over."
868116708120305664,( ( ( hello my fellow white people . ) ) ),hateful,,,Jews,Jews are not white,The message is hateful against Jews because it implies that Jews are not white,The message is hateful against Jews because it implies that Jews are not white.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews are not white"
865772754875953152,deport him to guantanamo. he won't come back for an 8 th time.,hateful,threatening,,Immigrants,Immigrants must be arrested,The message is hateful against Immigrants because it implies that Immigrants must be arrested,The message is hateful against immigrants because it implies that immigrants must be arrested.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants must be arrested"
872250128547143682," uk's births are 65 %  "" white british "" ""  majority ethnic english  alabama's are 60 % white  majority ethnic """,hateful,,,White people,White race is decreasing,The message is hateful against White people because it implies that White race is decreasing,The message is hateful against White people because it implies that the White race is decreasing.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White people because it implies that White race is decreasing"
893034131432640512,hire more border guards. turn them back!,hateful,threatening,,Immigrants,Immigrants should not enter the country.,The message is hateful against Immigrants because it implies that Immigrants should not enter the country.,The message is hateful against immigrants because it implies that immigrants should not be allowed to enter the country.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants should not enter the country."
851220183247147009,wait until trump allows increases in syrian refugees due to war . bill will consider it an even greater moment of leadership .,hateful,white_grievance,,Liberals,Liberals are ignorant,The message is hateful against Liberals because it implies that Liberals are ignorant,The message is hateful towards Liberals because it implies that Liberals are ignorant.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Liberals because it implies that Liberals are ignorant"
932678655297376128,"so, it isn't just illegals who come and make demands. immigration has been out of control for decades. freeze.and get control back!!!!",hateful,threatening,,Immigrants,Immigrants should be deported,The message is hateful against Immigrants because it implies that Immigrants should be deported,The message is hateful against immigrants because it implies that immigrants should be deported.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants should be deported"
917612186700177408," maybe you have a point  but are they  "" white supremacists "" "" doing the sabotaging  or are they "" "" jewish supremacists "" "" ? """,hateful,stereotypical,,Jews,Jews are cunning and sneaky.,The message is hateful against Jews because it implies that Jews are cunning and sneaky.,The message is hateful towards Jews because it implies that Jews are cunning and sneaky.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews are cunning and sneaky."
863760770328399873,thank you ! time to stop white flight & start the white fight !,hateful,incitement,,Minorities,Minorities are pushing out whites.,The message is hateful against Minorities because it implies that Minorities are pushing out whites.,The message is hateful against minorities because it implies that minorities are pushing out whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are pushing out whites."
574432827200004098,selma anti-white crapfest now in full swing | incog man,hateful,white_grievance,,Minorities,Minorities hate whites,The message is hateful against Minorities because it implies that Minorities hate whites,The message is hateful against minorities because it implies that minorities hate whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities hate whites"
740982481038548994,hollywood  the news media  the entertainment media and the publishing industry are all dominated by jews :,hateful,stereotypical,,Jews,Jews rule the entertainment industries.,The message is hateful against Jews because it implies that Jews rule the entertainment industries.,The message is hateful toward Jews because it implies that Jews control the entertainment industries.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews rule the entertainment industries."
431547556246474753,great tweet  lol rt : what disgusting anti-white trash . #wakeup #whitepeople #wpww,hateful,white_grievance,,Progressives,Progressives are against whites,The message is hateful against Progressives because it implies that Progressives are against whites,The message is hateful towards Progressives because it implies that Progressives are against whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Progressives because it implies that Progressives are against whites"
549964179407646720,why is it the #jews & #catholics of europe wanted to come to a country founded by evil white nationalist protestants ? #scalise,hateful,irony,,"White people, protestants",White people and protestants are evil and not welcoming to jewish people or catholic people,"The message is hateful against White people, protestants because it implies that White people and protestants are evil and not welcoming to jewish people or catholic people",The message is hateful towards White people and Protestants because it implies that they are evil and unwelcoming to Jewish people and Catholics.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White people, protestants because it implies that White people and protestants are evil and not welcoming to jewish people or catholic people"
404682166048530433,stop the white genocide in south africa ! ( video ) via #flegs #tweetni,hateful,white_grievance,,Black people,Black people are violent,The message is hateful against Black people because it implies that Black people are violent,The message is hateful towards Black people because it implies that Black people are violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black people because it implies that Black people are violent"
854361124606705664,the splc is an anti-white organization . you're just proving his point . they hide hate cr,hateful,,,SPLC members,SPLC members hate white people.,The message is hateful against SPLC members because it implies that SPLC members hate white people.,The message is hateful towards SPLC members because it implies that SPLC members harbor hatred towards white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against SPLC members because it implies that SPLC members hate white people."
345662908543406081,white pride world wide t-shirt from the white resister :,hateful,incitement,,non-white people,non-white people are enemies,The message is hateful against non-white people because it implies that non-white people are enemies,The message is hateful towards non-white people because it implies that non-white people are enemies.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-white people because it implies that non-white people are enemies"
849032432036618241,you don't need those white people at your meetings . stand strong and assert your black identity and right to exclusive spaces !,hateful,,,white people,White people aren't as important as black people.,The message is hateful against white people because it implies that White people aren't as important as black people.,The message is hateful towards white people because it implies that white people are not as important as black people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people aren't as important as black people."
583161900499877888,"you cross-straddlers don't do readins' well, do you?",hateful,inferiority,,cross-straddlers,Cross-straddlers are not smart.,The message is hateful against cross-straddlers because it implies that Cross-straddlers are not smart.,The message is hateful against cross-straddlers because it implies that they are not smart.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against cross-straddlers because it implies that Cross-straddlers are not smart."
904249622851227520,the fact a guy with 8% of his genetics a bunch of aids-ridden cannibals living in mud huts thinks he can talk down to me is much more funny.,hateful,inferiority,,Black folks,Black people are ignorant,The message is hateful against Black folks because it implies that Black people are ignorant,The message is hateful towards Black folks because it implies that Black people are ignorant.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black folks because it implies that Black people are ignorant"
877085170234306560,islamophobia the word is very divisive as it doesn't validate or even tolerate true fear people have of islamic incitement to terrorism .,hateful,incitement,,Islamic people,Islamic people are terrorists.,The message is hateful against Islamic people because it implies that Islamic people are terrorists.,The message is hateful towards Islamic people because it implies that Islamic people are terrorists.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Islamic people because it implies that Islamic people are terrorists."
375313147097133056,john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry :,hateful,stereotypical,,Jews,Jews conspire against others,The message is hateful against Jews because it implies that Jews conspire against others,The message is hateful towards Jews because it implies that Jews conspire against others.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews conspire against others"
868630145761980417,this is what these people took to america  sancho,hateful,,,immigrants,immigrants add to America,The message is hateful against immigrants because it implies that immigrants add to America,s problems rather than contribute to its success.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against immigrants because it implies that immigrants add to America"
285485655788777473,the children of the wealthiest blacks in america underperform poor whites and asians,hateful,inferiority,,Blacks,Blacks are stupid.,The message is hateful against Blacks because it implies that Blacks are stupid.,The message is hateful towards Blacks because it implies that Blacks are stupid.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks are stupid."
894530642511183872,"if you don't like what we tell you to believe in, we'll kill ya.",hateful,threatening,,Muslims,Muslims are violent and kill people who do not agree with them,The message is hateful against Muslims because it implies that Muslims are violent and kill people who do not agree with them,The message is hateful against Muslims because it implies that Muslims are violent and kill people who do not agree with them.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims are violent and kill people who do not agree with them"
639206286874267648,"dear #blacklivesmatter, keep shooting at police. i am certain they will not mind when citizens shoot you. . .",hateful,threatening,,Black people,Black people are violent,The message is hateful against Black people because it implies that Black people are violent,The message is hateful against Black people because it implies that Black people are violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black people because it implies that Black people are violent"
286995761617575936," rt  "" : proud white women speak out against white genocide ( video ) via "" "" """,hateful,white_grievance,,Minorities,Minorities are trying to wipe out whites,The message is hateful against Minorities because it implies that Minorities are trying to wipe out whites,The message is hateful against minorities because it implies that minorities are trying to wipe out whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are trying to wipe out whites"
742385714717822848,"yes, it's so simple!this is why the middle east and africa are so peaceful. no evil white people!",hateful,inferiority,,White people,White people ruin countries,The message is hateful against White people because it implies that White people ruin countries,The message is hateful towards White people because it implies that White people destroy countries.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White people because it implies that White people ruin countries"
749301562388811776,uk school downgraded for being overly white . this must stop ! ! ! via,hateful,white_grievance,,Minorities,Minorities falsely condemn whites,The message is hateful against Minorities because it implies that Minorities falsely condemn whites,The message is hateful against minorities because it implies that minorities falsely condemn whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities falsely condemn whites"
464444313930194944,aint that america : white guys : we suck and were sorry : new york is this video anti-white ?,hateful,white_grievance,,Progressives,Progressives push white guilt,The message is hateful against Progressives because it implies that Progressives push white guilt,The message is hateful against Progressives because it implies that Progressives push white guilt.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Progressives because it implies that Progressives push white guilt"
917763634419453952,asia for the asians ! africa for the africans ! white countries for everyone ! diversity means #chasingdownwhites . #whitegenocide,hateful,white_grievance,,Immigrants,Immigrants are threatening,The message is hateful against Immigrants because it implies that Immigrants are threatening,The message is hateful against immigrants because it implies that immigrants are threatening.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants are threatening"
930251039420420097,are we actually fighting an asymmetrical war against white genocide or are we just playing tiddlywinks with enemies who mean to kill us ?,hateful,white_grievance,,People of color,People of color want to kill white people,The message is hateful against People of color because it implies that People of color want to kill white people,The message is hateful towards People of Color because it implies that People of Color want to kill white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against People of color because it implies that People of color want to kill white people"
729623530422317058,sweden : nordic resistance movement holds major rally | read more : via last thank god ( not allah ) .,hateful,incitement,,Minorities,Minorities are subpar humans,The message is hateful against Minorities because it implies that Minorities are subpar humans,The message is hateful against minorities because it implies that minorities are inferior humans.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are subpar humans"
905141566523801600,"people will object """"but the famous, large kill count, intricate ones are white!"""" - well yes, anything advanced / intricate / noteworthy is.",hateful,inferiority,,White folks,White people are superior,The message is hateful against White folks because it implies that White people are superior,The message is hateful towards White folks because it implies that White people are superior.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White folks because it implies that White people are superior"
615803955868635136,black panther leader tells a crowd in charleston to kill whites and their children,hateful,stereotypical,,black people,Black people want to kill whites.,The message is hateful against black people because it implies that Black people want to kill whites.,The message is hateful towards black people because it implies that black people want to kill whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against black people because it implies that Black people want to kill whites."
816685718537801728,the real holocaust was done to germans by the allies  on the defenseless  not on soldiers  6 million myth only a cover-up story #whitegenocide,hateful,incitement,,Germans,Allies killed Germans,The message is hateful against Germans because it implies that Allies killed Germans,The message is hateful towards Germans because it implies that Allies killed them.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Germans because it implies that Allies killed Germans"
815819351836139520,huey long assassination ( rival to jew eisenhower ),hateful,incitement,,Jews,Jews are privileged,The message is hateful against Jews because it implies that Jews are privileged,The message is hateful towards Jews because it implies that Jews are privileged.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews are privileged"
902298943840595968,i learned a lot about those white honky crackers from the movie called ( hillary's america ) and how the kkk has evolved,hateful,incitement,,white people,white people are inferior,The message is hateful against white people because it implies that white people are inferior,The message is hateful towards white people because it implies that they are inferior.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that white people are inferior"
287683813386104835,i really hate neocons like  but not black people . it is not your fault that you are black .,hateful,inferiority,,Blacks,Blacks are naturally inferior,The message is hateful against Blacks because it implies that Blacks are naturally inferior,The message is hateful towards Blacks because it implies that Blacks are naturally inferior.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks are naturally inferior"
613757322603708416,anti-white un boss demands more non-white invasion into uk  despite major opposition | more :,hateful,white_grievance,,non-whites,Non-white people are invaders.,The message is hateful against non-whites because it implies that Non-white people are invaders.,The message is hateful against non-whites because it implies that non-white people are invaders.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-whites because it implies that Non-white people are invaders."
861360305410060293,just learned that most white people wishes people like him would die .,hateful,,,Whites,Whites foster hatred,The message is hateful against Whites because it implies that Whites foster hatred,The message is hateful towards Whites because it implies that Whites promote hatred.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Whites because it implies that Whites foster hatred"
383390050798407680,black leaders advocating genocide of white devils ; dhs official booted for advocating white genocide,hateful,stereotypical,,Blacks,Blacks promote white destruction.,The message is hateful against Blacks because it implies that Blacks promote white destruction.,The message is hateful towards Blacks because it implies that Blacks promote the destruction of white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks promote white destruction."
924438755414499329,we are living in a country formed for and by white people .,hateful,incitement,,Minorities,Minorities are second class citizens,The message is hateful against Minorities because it implies that Minorities are second class citizens,The message is hateful against minorities because it implies that minorities are second-class citizens.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are second class citizens"
938395209481801728,i'm a white american and i want trump to be king .,hateful,incitement,,Minorities,Minorities are less than whites,The message is hateful against Minorities because it implies that Minorities are less than whites,The message is hateful against minorities because it implies that minorities are inferior to whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are less than whites"
753668802416705536,pence getting the vp nod is all about winning in the cuck belt because trump isn't going to win colorado or nevada,hateful,,,religious people,religious people are not masculine,The message is hateful against religious people because it implies that religious people are not masculine,The message is hateful towards religious people because it implies that they are not masculine.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against religious people because it implies that religious people are not masculine"
910943550090625024,the us congress has condemned white nationalism . therefore  any white who stands for his own interest is an outlaw . think about that !,hateful,white_grievance,,white people,White people are criminalized.,The message is hateful against white people because it implies that White people are criminalized.,The message is hateful towards white people because it implies that white people are criminals.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people are criminalized."
793827645058187264,hate always wins support from white conservatives .,hateful,,,White conservatives,White conservatives always support racism and hate,The message is hateful against White conservatives because it implies that White conservatives always support racism and hate,The message is hateful towards White conservatives because it implies that White conservatives always support racism and hate.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White conservatives because it implies that White conservatives always support racism and hate"
425327309181034496,anarchy bring india down to egypt / syria / afghanistan like situation . we can't allow this media can also see thru this yet silent,hateful,,,Indian journalists,Indian journalists are dishonest.,The message is hateful against Indian journalists because it implies that Indian journalists are dishonest.,The message is hateful towards Indian journalists because it implies that Indian journalists are dishonest.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Indian journalists because it implies that Indian journalists are dishonest."
825539222127910912,yes . white gentiles address the jews no 1 enemy for sure . especially the white males . jews hate us,hateful,stereotypical,,Jews,Jews don't like white people.,The message is hateful against Jews because it implies that Jews don't like white people.,The message is hateful towards Jews because it implies that Jews dislike white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews don't like white people."
699935505970954240,just remember poorer countries equal to more violence . not sure why you favorited that guy's post .,hateful,stereotypical,,Poor people,Poor people are prone to violence.,The message is hateful against Poor people because it implies that Poor people are prone to violence.,The message is hateful towards poor people because it implies that they are prone to violence.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Poor people because it implies that Poor people are prone to violence."
926183044611940352,then you're an idiot.to start with  ns killed oodles of white people and h,hateful,,,Minorities,Minorities murder whites,The message is hateful against Minorities because it implies that Minorities murder whites,The message is hateful against minorities because it implies that minorities murder whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities murder whites"
730749256819048448,cousyness factor 1488  makeeuropegreatagain  preserve white volk ! #svpol #vpol #migpol #makeeuropegreatagain #eupol,hateful,incitement,,Minorities,Minorities are taking over.,The message is hateful against Minorities because it implies that Minorities are taking over.,The message is hateful against minorities because it implies that minorities are taking over.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are taking over."
787152296069038080,but mormons are so white and reproduce like jackrabbits .,hateful,,,Mormons,Mormons have a lot of kids.,The message is hateful against Mormons because it implies that Mormons have a lot of kids.,The message is hateful against Mormons because it implies that Mormons have a lot of children.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Mormons because it implies that Mormons have a lot of kids."
731977531880935424,jail the lawless whimp!,hateful,threatening,,Disabled people,Disabled people are violent,The message is hateful against Disabled people because it implies that Disabled people are violent,The message is hateful against disabled people because it implies that disabled people are violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Disabled people because it implies that Disabled people are violent"
222400276999585792,swedish patriots seek to spread racial ideology in norway via,hateful,incitement,,Swedans,Swedish are ideologists,The message is hateful against Swedans because it implies that Swedish are ideologists,The message is hateful towards Swedes because it implies that Swedes are ideologists.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Swedans because it implies that Swedish are ideologists"
556124359883243522,and because of this  white americans are losing their home and country .,hateful,white_grievance,,Minorities,Minorities are pushing out whites,The message is hateful against Minorities because it implies that Minorities are pushing out whites,The message is hateful against Minorities because it implies that Minorities are pushing out whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are pushing out whites"
857534587626336256,thats 5 white boys . thank you  but im black,hateful,,,Whites,Whites are inferior.,The message is hateful against Whites because it implies that Whites are inferior.,The message is hateful towards Whites because it implies that Whites are inferior.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Whites because it implies that Whites are inferior."
924429796435812352,if the whites who condemn us get their way america will look like detroit and india ! does that sound good to you !,hateful,,,White people,White people want others to live in poverty.,The message is hateful against White people because it implies that White people want others to live in poverty.,The message is hateful towards White people because it implies that White people desire for others to live in poverty.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White people because it implies that White people want others to live in poverty."
851265773599244289,misogyny + racism at its epoch . fyi  6 out of 10 sexual predators are white males . the heart of american terrorism = white nationalism .,hateful,,,white males,White males are sexual predators.,The message is hateful against white males because it implies that White males are sexual predators.,The message is hateful towards white males because it implies that white males are sexual predators.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white males because it implies that White males are sexual predators."
932351960413622272,"time to start shooting, and then throw their sorry asses back across the border!",hateful,threatening,,Latino/Latina immigrants,should be killed and their remains sent back to Mexico.,The message is hateful against Latino/Latina immigrants because it implies that should be killed and their remains sent back to Mexico.,The message is hateful towards Latino/Latina immigrants because it implies that they should be killed and their remains should be sent back to Mexico.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Latino/Latina immigrants because it implies that should be killed and their remains sent back to Mexico."
943199645022465920,"no such thing as might they """"must"""" be deported.. all illegal aliens must be deported.no amnesty, or we will face unprecedented negative consequences.",hateful,threatening,,Illegal Immigrants,All Illegal Immigrants must be deported,The message is hateful against Illegal Immigrants because it implies that All Illegal Immigrants must be deported,The message is hateful against illegal immigrants because it implies that all illegal immigrants must be deported.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Illegal Immigrants because it implies that All Illegal Immigrants must be deported"
808351992393400320,now it has that commercial where the travel show guy recommends race-mixing to eliminate white people .,hateful,white_grievance,,non-white people,non-white people dilute the gene pool,The message is hateful against non-white people because it implies that non-white people dilute the gene pool,The message is hateful towards non-white people because it implies that non-white people are diluting the gene pool.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-white people because it implies that non-white people dilute the gene pool"
932151948039553025,: whites are not supremacist and whites who are against white nationalism should move to a black,hateful,incitement,,Black people,Black people are offensive,The message is hateful against Black people because it implies that Black people are offensive,The message is hateful towards Black people because it implies that Black people are offensive.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black people because it implies that Black people are offensive"
851779258779410432,the only thing sharia is compatible with is sharia.,hateful,inferiority,,Muslims,Muslims are not suitable for society,The message is hateful against Muslims because it implies that Muslims are not suitable for society,The message is hateful towards Muslims because it implies that Muslims are unsuitable for society.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims are not suitable for society"
872066392467570690,in order for jews to triumph  all it takes is for white men to do nothing .,hateful,stereotypical,,Jews,Jews want to take over the world.,The message is hateful against Jews because it implies that Jews want to take over the world.,The message is hateful towards Jews because it implies that Jews want to take over the world.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews want to take over the world."
566289983636770816,the fbi dir coney is a joke he loves to call white ppl racist but not a peep on muslims or black who are,hateful,white_grievance,,Muslims and blacks,Muslims and blacks are racists.,The message is hateful against Muslims and blacks because it implies that Muslims and blacks are racists.,The message is hateful towards Muslims and blacks because it implies that Muslims and blacks are racist.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims and blacks because it implies that Muslims and blacks are racists."
658405848255995904,modern heretic : jew explains plan for white disarmament  genocide #withjewswelose,hateful,white_grievance,,Jews,Jews wish to dismantle the white race.,The message is hateful against Jews because it implies that Jews wish to dismantle the white race.,The message is hateful against Jews because it implies that Jews want to dismantle the white race.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews wish to dismantle the white race."
908493640732987392,we need to create safe zones in the countries creating refugees keep refugees in there home country usa does not need more 3rd world losers!,hateful,inferiority,,refugees,refugees entering in the USA,The message is hateful against refugees because it implies that refugees entering in the USA,The message is hateful against refugees because it implies that refugees entering the USA are dangerous.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against refugees because it implies that refugees entering in the USA"
635185953158492161,#whitegenocide is real . stop making light of confederate issues . stand up for america - - be american ! ! ! #dixie,hateful,white_grievance,,Minorities,Minorities are un-American,The message is hateful against Minorities because it implies that Minorities are un-American,The message is hateful against minorities because it implies that minorities are un-American.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are un-American"
841763448572776448,hispanic builder on the mexico wall : ' work is work ',hateful,stereotypical,,Latinos,Latinos will work for anyone if they're paying,The message is hateful against Latinos because it implies that Latinos will work for anyone if they're paying,The message is hateful against Latinos because it implies that Latinos will work for anyone if they are paying.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Latinos because it implies that Latinos will work for anyone if they're paying"
